route_id,baseline,delta,budget,policy,random_seed,base_tt,base_nl,base_dist,delta_tt,delta_nl,tt_red_pct,dist_inc_pct,accepted_moves,num_candidates,is_feasible,runtime_seconds,actionability_runtime_seconds
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.02,0.05,Random,49,7735.535000000002,77,39.41671152071983,80.10833333333267,0,1.0355887903465326,1.6210951621209502,2,8,True,0.03937210000003688,0.3552651000027254
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.02,0.05,Random,50,7735.535000000002,77,39.41671152071983,93.16333333333205,1,1.2043553979567287,1.5050092168822577,4,8,True,0.03129540000009001,0.3552651000027254
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.02,0.05,Random,51,7735.535000000002,77,39.41671152071983,8.949999999999818,0,0.11569981908167717,0.5597794557453253,3,8,True,0.022466099999292055,0.3552651000027254
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.02,0.1,Random,42,7735.535000000002,77,39.41671152071983,236.70666666666693,1,3.059990894833607,1.840131706510674,3,16,True,0.055656599997746525,0.3552651000027254
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.02,0.1,Random,43,7735.535000000002,77,39.41671152071983,144.56166666666923,1,1.8687998524558314,1.739295888430958,4,16,True,0.0427769999987504,0.3552651000027254
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.02,0.1,Random,44,7735.535000000002,77,39.41671152071983,52.28500000000167,1,0.6759067084565148,1.8453162744606084,4,16,True,0.03759410000202479,0.3552651000027254
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.02,0.1,Random,45,7735.535000000002,77,39.41671152071983,192.61499999999978,1,2.490002307532701,1.8903954869115243,6,16,True,0.04055010000229231,0.3552651000027254
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.02,0.1,Random,46,7735.535000000002,77,39.41671152071983,85.5433333333358,1,1.1058489598112577,1.375172729836221,4,16,True,0.04349230000298121,0.3552651000027254
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.02,0.1,Random,47,7735.535000000002,77,39.41671152071983,142.60000000000127,0,1.8434406928544855,1.298867875659468,4,16,True,0.044666999998298706,0.3552651000027254
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.02,0.1,Random,48,7735.535000000002,77,39.41671152071983,112.29500000000189,1,1.4516772272377008,1.8680451747748814,3,16,True,0.05206180000095628,0.3552651000027254
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.02,0.1,Random,49,7735.535000000002,77,39.41671152071983,125.22833333333438,0,1.6188710067672676,1.873160831658087,5,16,True,0.05708980000053998,0.3552651000027254
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.02,0.1,Random,50,7735.535000000002,77,39.41671152071983,93.16333333333205,1,1.2043553979567287,1.5050092168822577,4,16,True,0.04415350000272156,0.3552651000027254
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.02,0.1,Random,51,7735.535000000002,77,39.41671152071983,68.23000000000229,1,0.882033369379135,1.9446736825626465,5,16,True,0.04965230000016163,0.3552651000027254
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.02,0.2,Random,42,7735.535000000002,77,39.41671152071983,514.7450000000017,2,6.654290879687075,1.1014796419247785,5,33,True,0.10615269999834709,0.3552651000027254
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.02,0.2,Random,43,7735.535000000002,77,39.41671152071983,144.56166666666923,1,1.8687998524558314,1.739295888430958,4,33,True,0.09156869999787887,0.3552651000027254
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.02,0.2,Random,44,7735.535000000002,77,39.41671152071983,180.97833333333438,1,2.3395709971363887,1.4456678178341467,7,33,True,0.09393660000205273,0.3552651000027254
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.02,0.2,Random,45,7735.535000000002,77,39.41671152071983,368.1833333333343,2,4.7596363190565905,1.8720444700302836,10,33,True,0.1175656000013987,0.3552651000027254
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.02,0.2,Random,46,7735.535000000002,77,39.41671152071983,180.7966666666689,1,2.3372225278105376,1.7078898115765315,8,33,True,0.11717320000025211,0.3552651000027254
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.02,0.2,Random,47,7735.535000000002,77,39.41671152071983,205.8733333333348,1,2.661397477140686,1.9365076529536123,6,33,True,0.11277909999989788,0.3552651000027254
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.02,0.2,Random,48,7735.535000000002,77,39.41671152071983,202.23166666666748,1,2.6143203626726197,1.9575130141194301,4,33,True,0.13837399999829358,0.3552651000027254
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.02,0.2,Random,49,7735.535000000002,77,39.41671152071983,175.95000000000255,0,2.2745679516672412,1.7811825898561224,6,33,True,0.12212110000109533,0.3552651000027254
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.02,0.2,Random,50,7735.535000000002,77,39.41671152071983,213.38000000000284,1,2.7584388151563246,1.75848682440948,8,33,True,0.1195114999973157,0.3552651000027254
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.02,0.2,Random,51,7735.535000000002,77,39.41671152071983,68.23000000000229,1,0.882033369379135,1.9446736825626465,5,33,True,0.1200390999983938,0.3552651000027254
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.02,0.3,Random,42,7735.535000000002,77,39.41671152071983,519.7049999999999,3,6.718410555960251,1.921681772272903,6,50,True,0.1443966000006185,0.3552651000027254
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.02,0.3,Random,43,7735.535000000002,77,39.41671152071983,234.5366666666705,1,3.0319385364641285,1.958700658188572,8,50,True,0.1477893999981461,0.3552651000027254
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.02,0.3,Random,44,7735.535000000002,77,39.41671152071983,196.13666666666813,1,2.5355281395103,1.873920169496907,8,50,True,0.14473259999795118,0.3552651000027254
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.02,0.3,Random,45,7735.535000000002,77,39.41671152071983,368.77000000000044,2,4.767220366787822,1.8305463575288843,11,50,True,0.16156939999928,0.3552651000027254
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.02,0.3,Random,46,7735.535000000002,77,39.41671152071983,184.925000000002,1,2.390590954601097,1.852695773713635,11,50,True,0.17208380000010948,0.3552651000027254
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.02,0.3,Random,47,7735.535000000002,77,39.41671152071983,208.27333333333445,1,2.6924231269502936,1.9365076529536123,7,50,True,0.15604549999989104,0.3552651000027254
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.02,0.3,Random,48,7735.535000000002,77,39.41671152071983,226.87833333333492,1,2.9329365497452327,1.4754189761963856,5,50,True,0.16012119999868446,0.3552651000027254
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.02,0.3,Random,49,7735.535000000002,77,39.41671152071983,178.35000000000218,0,2.3055936014768488,1.7811825898561224,7,50,True,0.1970737999981793,0.3552651000027254
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.02,0.3,Random,50,7735.535000000002,77,39.41671152071983,213.96666666666897,1,2.766022862887556,1.7169887119080807,9,50,True,0.15925020000213408,0.3552651000027254
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.02,0.3,Random,51,7735.535000000002,77,39.41671152071983,73.54500000000098,1,0.9507422563533223,1.9696579154670255,6,50,True,0.12000679999982822,0.3552651000027254
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.05,0.05,Random,42,7735.535000000002,77,39.41671152071983,41.94500000000153,1,0.5422378671934329,0.824549663936365,1,8,True,0.08744320000187145,1.425159899998107
